userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio
adam-cohen,jim-cook,358,15,8.383814252999999,0.048230804,2,1,8.383814252999999,0.048230804,5.037719473,0.525627325,5.037719473,0.525627325,5.057677005,0.523321975,0.029972752000000002,0.029972752000000002,social network,0.09216277225889473,1.0044052229987093
adam-cohen,alexis-karlin,392,32,8.384215935,0.04813543,2,2,8.264231426,0.074406855,5.032633041,0.526214306,5.0153418610000005,0.528208011,5.057677005,0.523321975,0.016348774,0.038147139,social network,0.14218178970986264,1.0093365771616991
adam-cohen,tom-cummings,854,190,8.371594822999999,0.051100972,2,3,8.151027015,0.09663411,4.993058212,0.530773454,4.960294426,0.534537496,5.057677005,0.523321975,0.07901907400000001,0.09536784699999999,social network,0.18465517332804526,1.021431396990352
adam-cohen,scott-henderson2,190,68,8.067841604,0.112003454,0,4,7.889378983999999,0.143104115,5.013968232,0.52836628,4.928041398,0.538233675,5.057677005,0.523321975,0.040871935,0.111716621,social network,0.2734532884845893,1.028494312702997
adam-cohen,nick-huhn,205,2,7.673316135,0.17835994300000002,0,5,7.871936336,0.146035263,5.054041538,0.523742183,4.924898603,0.538593352,5.057677005,0.523321975,0.008174387,0.111716621,social network,0.27905432979381384,1.0291816085116623
adam-cohen,peter-salvitti,210,4,7.6878268689999985,0.176056875,0,6,7.837478728,0.151777526,5.050425876,0.524159984,4.918638306,0.539309557,5.057677005,0.523321975,0.005449591,0.117166213,social network,0.2900270450137317,1.030550182800942
adam-cohen,marcus-andrews,266,15,8.090497861000001,0.10788299400000001,0,7,7.78106053,0.16105023300000001,5.045539926,0.524724386,4.909564467,0.540347038,5.057677005,0.523321975,0.024523161,0.130790191,social network,0.3077459779899364,1.0325326735992693
adam-cohen,david-henderson,267,18,7.937944217,0.134850747,0,8,7.7095172860000005,0.172598532,5.046038678,0.524666782,4.901501456,0.541268344,5.057677005,0.523321975,0.016348774,0.141689373,social network,0.32981327031030944,1.0342931691335913
adam-cohen,jonathan-richman,270,17,7.960553222000001,0.130959255,0,9,7.630869848,0.185050088,5.041776062,0.525159025,4.889497667,0.542638894,5.057677005,0.523321975,0.013623978,0.147138965,social network,0.3536065688814233,1.0369121113249642
adam-cohen,rich-nadworny,358,4,8.454761614,0.029959736,0,10,7.614379211,0.18763110300000002,5.050882673,0.524107206,4.883770519,0.54329236,5.057677005,0.523321975,0.013623978,0.155313351,social network,0.3585385517204777,1.038160799572768
adam-fullerton,tara-c,374,136,7.623639776,0.262580727,31,1,7.623639776,0.262580727,6.459088961,0.40451301799999995,6.459088961,0.40451301799999995,6.737429665,0.371980081,0.11784511800000001,0.11784511800000001,social network,0.7058999672619567,1.0874588147637936
adam-fullerton,christian-rodriguez,651,150,8.245196325,0.178379368,17,2,7.684922489,0.254613954,6.437410742000001,0.40701584399999996,6.275135345,0.425616192,6.737429665,0.371980081,0.12289562300000001,0.173400673,social network,0.6844827640112267,1.1441908148839828
adam-fullerton,james-oconnor,336,95,7.737744225,0.247696275,10,3,7.241018143,0.311036867,6.528703545,0.396446246,6.142074585,0.44069596,6.737429665,0.371980081,0.077441077,0.222222222,social network,0.8361653832749179,1.1847299963354758
adam-fullerton,jameel-khalfan,691,134,8.427004419,0.151925665,9,4,7.199917486,0.316122565,6.486959269,0.40128890799999994,6.051551418,0.450869655,6.737429665,0.371980081,0.10942760900000001,0.249158249,social network,0.849837346532542,1.2120801032891866
adam-fullerton,ali-powell,349,30,8.227297886,0.18092868899999998,1,5,7.142550924,0.32318557800000003,6.638389994,0.383642556,6.016702467000001,0.45476827,6.737429665,0.371980081,0.047138047,0.262626263,social network,0.8688249573234541,1.22256081233554
adam-fullerton,michael-durwin,725,85,8.833247648,0.087614922,1,6,6.929174965,0.349112611,6.603163812999999,0.387767185,5.9531124360000005,0.46185686299999995,6.737429665,0.371980081,0.057239057,0.296296296,social network,0.9385250147305604,1.241617190249496
adam-fullerton,zev-h,165,4,7.340177326,0.29867693300000003,0,7,6.919581177,0.35026615,6.723307577999999,0.373649072,5.947399096,0.46249215899999996,6.737429665,0.371980081,0.02020202,0.304713805,social network,0.9416260920702364,1.2433250666451678
adam-fullerton,nicole-lentine,166,7,7.329353346,0.300032462,0,8,6.893637432999999,0.353380514,6.720260325,0.374008939,5.9372393489999995,0.4636212320000001,6.737429665,0.371980081,0.003367003,0.30639730600000004,social network,0.9499984866125128,1.246360371645814
adam-fullerton,danwen,410,44,8.352233206000001,0.162935156,0,9,6.853879822000001,0.35813895,6.652167785,0.382026004,5.918679761,0.465681678,6.737429665,0.371980081,0.043771044,0.313131313,social network,0.9627906662023658,1.2518995015757308
adam-fullerton,kyle-paice,756,87,8.874709291,0.080422863,0,10,6.790464263,0.365694013,6.602195705,0.387880369,5.883768797,0.469550039,6.737429665,0.371980081,0.062289562,0.326599327,social network,0.983101062876536,1.2622988783100997
adam-jackson,tia-marie,489,208,7.955729922000001,0.196129403,5,1,7.955729922000001,0.196129403,4.316948533,0.6266046829999999,4.316948533,0.6266046829999999,4.40991272,0.617046279,0.052325580999999996,0.052325580999999996,social network,0.3178520147919084,1.0154905787868789
adam-jackson,maria-ogneva,915,433,7.828338832000001,0.21418863600000002,3,2,7.55578479,0.251590239,4.3055747580000014,0.627770164,4.241889614,0.634280196,4.40991272,0.617046279,0.083333333,0.108527132,social network,0.4077331758773964,1.027929699256804
adam-jackson,andrew-mager,1782,368,8.865395667,0.045524697999999995,3,3,7.7561746529999995,0.22424531,4.366615754,0.6215051629999999,4.233288084,0.635157407,4.40991272,0.617046279,0.091085271,0.166666667,social network,0.3634173280542544,1.0293513284438751
adam-jackson,lauren-hannah,838,166,8.840869106,0.050740835,2,4,7.678820784,0.234897775,4.350570793999999,0.623154355,4.208447925,0.637687946,4.40991272,0.617046279,0.054263566,0.184108527,social network,0.3806809683394913,1.0334523806438836
adam-jackson,brady-becker,247,209,7.072202278,0.31467443,1,5,7.007804836,0.322813027,4.312971468,0.627012314,4.158312583,0.642783008,4.40991272,0.617046279,0.042635659000000006,0.209302326,social network,0.5231585344346594,1.0417095603294286
adam-jackson,alfred-falciani,280,42,7.931810555,0.199551901,1,6,6.9613340710000005,0.328651958,4.38395557,0.619720948,4.146660202,0.64396483,4.40991272,0.617046279,0.040697673999999996,0.22480620199999998,social network,0.5326212460637819,1.043624849409391
adam-jackson,matthew-fong,373,187,7.690552124,0.23329037800000002,1,7,6.865926546,0.34055319700000003,4.329461961,0.62532143,4.115599937,0.647110714,4.40991272,0.617046279,0.036821705,0.22480620199999998,social network,0.5519086794460679,1.0487231444758458
adam-jackson,kathy-jacobs,400,4,8.623409457000001,0.091886806,1,8,6.8644718860000005,0.340733774,4.408368105,0.617205565,4.115018806,0.6471695129999999,4.40991272,0.617046279,0.005813953,0.22674418600000001,social network,0.5522013268635236,1.0488184355455776
adam-jackson,derek-overbey,944,366,8.120808,0.17206385,1,9,6.711466624,0.35958553299999996,4.315231991,0.626780634,4.090092682,0.64968945,4.40991272,0.617046279,0.054263566,0.23643410899999998,social network,0.5827529396705105,1.0529023058900904
adam-jackson,tina-hui,1803,351,8.953337522,0.024606965,1,10,6.81656314,0.34666659,4.370175607,0.621139029,4.109582846,0.647719414,4.40991272,0.617046279,0.11240310099999999,0.255813953,social network,0.5618161907755382,1.0497096182959074
adam-ostrow,chrissie-brodigan,152,15,7.102775427,0.22161656,1,1,7.102775427,0.22161656,4.747595605,0.539322383,4.747595605,0.539322383,4.785899322,0.534739914,0.042253520999999995,0.042253520999999995,social network,0.4144380365068466,1.008569528625088
adam-ostrow,craig-kanalley,260,25,7.758126449,0.108149502,1,2,7.385651505,0.17545810899999995,4.74781127,0.5392966229999999,4.710895999,0.543699324,4.785899322,0.534739914,0.056338028,0.095070423,social network,0.3281185944911529,1.0167547059148458
adam-ostrow,jesse-thomas,350,28,8.140667921,0.01201814,1,3,7.495639279,0.156543791,4.738134285,0.540452049,4.669821726,0.548582323,4.785899322,0.534739914,0.042253520999999995,0.11971831,social network,0.29274753371037865,1.025886246075134
adam-ostrow,jason-beckerman,154,10,7.169114679,0.21106576800000001,0,4,7.399384399,0.173130715,4.760289929,0.5378053110000001,4.652946971,0.5505836620000001,4.785899322,0.534739914,0.014084507,0.123239437,social network,0.3237662094548641,1.0296288860905942
adam-ostrow,susan-beebe,154,5,7.226894876,0.201748845,0,5,7.3574938560000005,0.180201904,4.77958469,0.53549637,4.647769311,0.551197175,4.785899322,0.534739914,0.01056338,0.123239437,social network,0.336989813705958,1.0307761971177636
adam-ostrow,eric-leebow,163,10,7.249954926,0.197995267,0,6,7.287583493,0.191824889,4.763739998,0.5373927239999999,4.634620999,0.552753984,4.785899322,0.534739914,0.014084507,0.12676056300000002,social network,0.3587255859864615,1.0336875358064257
adam-ostrow,fred-abramson,176,1,7.449282732,0.164594187,0,7,7.283723242000001,0.192460558,4.784675704,0.5348865270000001,4.633659285,0.5528677879999999,4.785899322,0.534739914,0.01056338,0.13028169,social network,0.3599143302401773,1.0339003570247796
adam-ostrow,gemma-craven,180,7,7.421079855,0.169434809,0,8,7.241994312999999,0.19929339,4.77419528,0.5361416760000001,4.623922096,0.554019539,4.785899322,0.534739914,0.038732393999999996,0.15492957699999998,social network,0.3726921906936612,1.0360542097106296
adam-ostrow,jorge-soto,186,1,7.847289865,0.090170321,0,9,7.232713668,0.200803643,4.784798598,0.5348718029999999,4.62309181,0.554117706,4.785899322,0.534739914,0.014084507,0.158450704,social network,0.3755164664966453,1.0362377886757113
adam-ostrow,sumaya,217,8,7.677868739,0.123549406,0,10,7.197850725,0.206447556,4.770385667,0.536597648,4.613166626,0.555290672,4.785899322,0.534739914,0.017605634,0.165492958,social network,0.3860709675769593,1.0384313148541222
alex-white,matt-galligan,1104,313,7.950292427000001,0.238209742,10,1,7.950292427000001,0.238209742,6.591852491,0.401934909,6.591852491,0.401934909,6.906576471,0.36581660299999996,0.146666667,0.146666667,social network,0.6511725822351481,1.098733369955874
alex-white,micah-baldwin,1443,389,7.84732068,0.251459724,9,2,7.425777153999999,0.304046993,6.57432652,0.403919906,6.410710458,0.422324304,6.906576471,0.36581660299999996,0.177777778,0.23555555600000005,social network,0.8311459635964091,1.1544700282507407
alex-white,cassie-witten,295,71,7.728652393,0.266519483,6,3,7.275416244,0.322243289,6.769956577,0.38160782,6.35232492,0.428837691,6.906576471,0.36581660299999996,0.038518519,0.25629629600000003,social network,0.8808875440790205,1.1722750894387373
alex-white,rob-johnson5,472,220,7.459349917000001,0.29994670100000004,4,4,7.053622552,0.348616166,6.574985354,0.403845335,6.241299756,0.441147415,6.906576471,0.36581660299999996,0.074074074,0.26666666699999997,social network,0.9529807098449276,1.2059250766155083
alex-white,daniel-newman,1314,227,8.655645827999999,0.141425404,3,5,7.007824749,0.35399668100000004,6.695300174,0.3901632,6.194693656,0.446285666,6.906576471,0.36581660299999996,0.10370370400000001,0.287407407,social network,0.9676889405700376,1.2199710519973312
alex-white,brad-feld,684,232,7.84027722,0.252359698,2,6,6.868970189,0.37018111600000003,6.575145082000001,0.403827255,6.102774686,0.456370221,6.906576471,0.36581660299999996,0.08740740699999999,0.305185185,social network,1.0119308772871636,1.247538294482495
alex-white,brenden-mulligan,426,26,8.542086677,0.157908042,1,7,6.821195457999999,0.375706149,6.849911582000001,0.372387811,6.07928767,0.458936646,6.906576471,0.36581660299999996,0.028148147999999998,0.315555556,social network,1.0270341638922278,1.2545539000590415
alex-white,peter-hoskins,215,86,7.210384467999999,0.330031893,0,8,6.770657862,0.381527212,6.763394066,0.3823619170000001,6.048213381,0.462325727,6.906576471,0.36581660299999996,0.023703704,0.31703703699999997,social network,1.042946681126991,1.263818326474373
alex-white,scott-r8,220,62,7.3842862139999985,0.309095126,0,9,6.7068421639999976,0.38884385299999996,6.786883044,0.379660956,6.016970555,0.46572588299999995,6.906576471,0.36581660299999996,0.028148147999999998,0.33037037,social network,1.0629475256485283,1.2731130276227511
alex-white,scott-klein,354,60,8.048762736,0.225367593,0,10,6.683520111,0.391508519,6.816803033999999,0.376213033,6.000593156,0.467505326,6.906576471,0.36581660299999996,0.01037037,0.33037037,social network,1.0702316838254606,1.2779773311710514
alli,meghan-keane,970,314,7.647783962999999,0.236486688,79,1,7.647783962999999,0.236486688,5.991229331,0.443335472,5.991229331,0.443335472,6.2948843860000006,0.40782075100000004,0.313609467,0.313609467,social network,0.5798789968880225,1.0870841439846202
alli,dens,1500,283,8.324614225,0.137637596,28,2,7.2903207289999985,0.284306755,6.109602617,0.429594032,5.884025414,0.455671124,6.2948843860000006,0.40782075100000004,0.24852071,0.433925049,social network,0.6971365588996229,1.1173318740713118
alli,kristin-maverick,1164,168,8.790155083,0.056233810999999995,23,3,7.001331252999999,0.32145384,6.1239905,0.42791497700000003,5.7879214710000015,0.46664392200000004,6.2948843860000006,0.40782075100000004,0.24063116399999998,0.50887574,social network,0.788223353548775,1.1442378075558004
alli,mike-hudack,455,206,7.3910712,0.271056519,22,4,6.596526816,0.371633926,6.02962124,0.43889278200000004,5.654099472,0.481792321,6.2948843860000006,0.40782075100000004,0.108481262,0.538461538,social network,0.9112678182479242,1.1813825554943378
alli,chet-gulland,932,212,8.217544439,0.154280161,21,5,6.479649936,0.385768756,6.117043822,0.428725891,5.603669192000001,0.48746230700000004,6.2948843860000006,0.40782075100000004,0.18540433899999997,0.562130178,social network,0.9459272365471172,1.1952856881478304
alli,caroline-mccarthy,2435,366,8.355091706,0.132804432,19,6,6.4013331220000005,0.395158755,6.2621979360000015,0.411686029,5.660011551,0.48112624299999995,6.2948843860000006,0.40782075100000004,0.317554241,0.629191321,social network,0.9689520556054292,1.1797492938263947
alli,tikva-morowati,775,171,8.262027677999999,0.147426045,18,7,6.298965343,0.407337423,6.11674095,0.428761236,5.609426663,0.486816036,6.2948843860000006,0.40782075100000004,0.17357002,0.650887574,social network,0.9988148518710368,1.193700994386134
alli,indira-vaidy,878,130,8.76210918,0.061856247,15,8,6.23678686,0.41468372299999995,6.151587855,0.424688943,5.57489224,0.490688444,6.2948843860000006,0.40782075100000004,0.207100592,0.686390533,social network,1.0168284031236063,1.2031963621193955
alli,mark-graham,1084,198,8.491351012,0.11057432199999999,15,9,6.170756583999999,0.42244394700000004,6.148058486,0.42510191399999997,5.536567907999999,0.494974504,6.2948843860000006,0.40782075100000004,0.19132149899999998,0.692307692,social network,1.0358569198946916,1.2137060284114871
alli,vikram,569,61,8.652473405,0.082563651,12,10,6.094671068999999,0.431334489,6.1945977160000005,0.4196468470000001,5.507315103,0.498238085,6.2948843860000006,0.40782075100000004,0.069033531,0.714003945,social network,1.0576570415859,1.2217085172304043
amber-rae-lambke,jason-kende,780,119,8.429899158,0.122361946,11,1,8.429899158,0.122361946,6.611630171,0.370666528,6.611630171,0.370666528,6.8119542079999995,0.34609878899999996,0.099804305,0.099804305,social network,0.3535462991752913,1.0709847586320218
amber-rae-lambke,ana-h,801,82,8.816359642,0.053061961,7,2,8.304091031,0.14239318,6.613025507000001,0.37049698799999997,6.540221804,0.379314427,6.8119542079999995,0.34609878899999996,0.133072407,0.154598826,social network,0.41142351411116906,1.0959715522148217
amber-rae-lambke,dario-meli,513,42,8.583311766,0.096653969,5,3,7.981213642,0.190823033,6.66247523,0.364474564,6.436177456,0.391816703,6.8119542079999995,0.34609878899999996,0.072407045,0.19569471600000002,social network,0.5513542348742515,1.1320949840133652
amber-rae-lambke,anna-d,638,50,8.805016819,0.055391169000000004,4,4,7.80564203,0.21582157100000002,6.643015186,0.366847854,6.34087199,0.403170323,6.8119542079999995,0.34609878899999996,0.08219178099999999,0.236790607,social network,0.6235837219297524,1.1648995483772122
amber-rae-lambke,indira-vaidy,868,90,8.896566822,0.035441368,4,5,7.505932658,0.256873691,6.579220557999999,0.3745984020000001,6.219375085,0.417512569,6.8119542079999995,0.34609878899999996,0.16438356199999998,0.320939335,social network,0.7421976012750511,1.2063392946457263
amber-rae-lambke,b-k,506,49,8.500346182000001,0.11075946,3,6,7.345580452999999,0.278138366,6.601259155,0.371925981,6.131855712,0.42775562899999997,6.8119542079999995,0.34609878899999996,0.070450098,0.334637965,social network,0.8036386570540703,1.235935064193478
amber-rae-lambke,chet-gulland,921,115,8.688943272000001,0.07780534,3,7,7.201450251,0.296893298,6.545646744,0.37865938899999996,6.062385139,0.4358352170000001,6.8119542079999995,0.34609878899999996,0.140900196,0.362035225,social network,0.8578281907828347,1.2592798092685615
amber-rae-lambke,kabir-hemrajani,280,17,7.969516761,0.19251381899999997,2,8,7.180085612999999,0.299646455,6.75105064,0.35361742399999996,6.051074286,0.43714648799999994,6.8119542079999995,0.34609878899999996,0.019569472,0.363992172,social network,0.8657830206970184,1.2630685281016687
amber-rae-lambke,antonelli-briceno,302,10,8.147099695,0.166399431,2,9,7.14326335,0.304375905,6.770703735,0.35119605,6.035910402000001,0.438902613,6.8119542079999995,0.34609878899999996,0.01369863,0.369863014,social network,0.8794480497301018,1.2681425851507386
amber-rae-lambke,luke-crawford,163,31,7.0895579920000005,0.311239048,1,10,7.061276865,0.314836947,6.669166426,0.363657536,5.989668676,0.444244995,6.8119542079999995,0.34609878899999996,0.033268102,0.37964775,social network,0.9096736452319688,1.283578588308785
ana-h,jason-kende,782,549,5.740920731,0.43769593100000004,218,1,5.740920731,0.43769593100000004,5.2005798819999995,0.502958206,5.2005798819999995,0.502958206,5.678551499,0.445384166,0.541310541,0.541310541,social network,0.9827379696295716,1.1292682685984845
ana-h,tony-bacigalupo,877,235,7.5875641410000005,0.18358318699999998,38,2,5.40804287,0.478251336,5.48571875,0.468891161,5.063973626,0.519001991,5.678551499,0.445384166,0.207977208,0.623931624,social network,1.0737951020917076,1.1652906201429711
ana-h,jesse-middleton,1178,235,7.9175646089999985,0.128671495,31,3,5.374995632,0.4822152220000001,5.624221459,0.45204698600000004,5.030309528,0.522929083,5.678551499,0.445384166,0.227920228,0.683760684,social network,1.082695027824586,1.1741079340481089
ana-h,emma-persky,400,73,7.9324678,0.126045239,8,4,5.330904434,0.487486916,5.601445345,0.4548307620000001,5.0033756039999995,0.5260636,5.678551499,0.445384166,0.071225071,0.686609687,social network,1.094531312996879,1.1811457167967665
ana-h,amber-rae-lambke,848,132,8.370536205,0.036019676,7,5,5.261929128999999,0.49569564299999996,5.542240619,0.46204135700000004,4.962528809,0.530804695,5.678551499,0.445384166,0.193732194,0.7236467240000001,social network,1.1129619794341767,1.19179067313318
ana-h,peter-chislett,289,99,7.288487957999999,0.22954607300000002,6,6,5.2011639469999995,0.502889234,5.508605175,0.46612155899999996,4.917822752,0.535976499,5.678551499,0.445384166,0.074074074,0.7264957259999999,social network,1.1291134090294532,1.2034026800135502
ana-h,brittany-laughlin,277,45,7.6985270639999985,0.165714936,5,7,5.17580904,0.505880428,5.599344032,0.45508731399999997,4.898948292,0.538154614,5.678551499,0.445384166,0.082621083,0.737891738,social network,1.1358293954257903,1.208293098592104
ana-h,david-lifson,388,21,8.383627609,0.032414859,4,8,5.165832068,0.507055774,5.618511788999999,0.45274536,4.89131592,0.53903449,5.678551499,0.445384166,0.071225071,0.740740741,social network,1.1384683442024297,1.210268642554302
ana-h,dana-spiegel,300,109,7.25705137,0.234221863,3,9,5.084529934,0.516598862,5.481354494,0.469418692,4.840462549,0.544883792,5.678551499,0.445384166,0.085470085,0.7492877490000001,social network,1.1598949882740106,1.2234018036465175
ana-h,rob-kelley,846,138,8.314867937,0.050042715999999994,3,10,5.046713842,0.521016734,5.549905527999999,0.46110991,4.818556442,0.547396468,5.678551499,0.445384166,0.12250712300000001,0.763532764,social network,1.1698142272978784,1.2290433962126976
andrea-rosen,brian-stelter,1141,149,8.732511695,0.069148091,29,1,8.732511695,0.069148091,6.561934901,0.376477189,6.561934901,0.376477189,6.724121185,0.35670425299999997,0.20784313699999998,0.20784313699999998,social network,0.19385272370161508,1.0554322967379928
andrea-rosen,soup-soup,800,99,8.7029929,0.074715953,12,2,8.183149635,0.160611629,6.5434142889999976,0.37871654299999996,6.4198963560000015,0.39355769399999996,6.724121185,0.35670425299999997,0.133333333,0.27254902,social network,0.4502655285133368,1.1033165169466033
andrea-rosen,alli,1056,151,8.620259366,0.089733748,8,3,7.700629291,0.23011779,6.427834969,0.39260865100000003,6.244216334,0.41439671,6.724121185,0.35670425299999997,0.2,0.36470588200000004,social network,0.6451220810086613,1.161737508075072
andrea-rosen,kristin-maverick,1167,152,8.735806947,0.068518464,7,4,7.496335791,0.257877694,6.550753519,0.377829591,6.188113648,0.4209875870000001,6.724121185,0.35670425299999997,0.19803921600000002,0.42745098,social network,0.7229453863562428,1.1802146553043764
andrea-rosen,yuna-park,839,80,8.930834687,0.026218732999999998,6,5,7.335196953,0.279232854,6.597163957,0.37220726,6.135143218,0.42718294799999995,6.724121185,0.35670425299999997,0.147058824,0.46274509799999997,social network,0.7828133577089702,1.1975829960177122
andrea-rosen,marc-covitz,340,72,7.795317764,0.21695735,5,6,7.173989167,0.300175942,6.510043277,0.382742136,6.06393057,0.43547053,6.724121185,0.35670425299999997,0.09607843099999999,0.478431373,social network,0.8415261087453308,1.2208167588066299
andrea-rosen,tikva-morowati,776,115,8.527036285,0.10585050000000001,5,7,7.055298119,0.315350026,6.491495231,0.384974465,5.996444741,0.4432814470000001,6.724121185,0.35670425299999997,0.162745098,0.515686275,social network,0.8840657865663296,1.242714218492932
andrea-rosen,brian-van-nieuwenhoven,915,121,8.687528436000001,0.077584683,5,8,6.869480638,0.33872267799999994,6.4494120310000005,0.39002586100000003,5.904834017000001,0.453819226,6.724121185,0.35670425299999997,0.158823529,0.550980392,social network,0.9495896815113106,1.2722562800505774
andrea-rosen,meghan-keane,970,160,8.443726831000001,0.119701269,5,9,6.797349668,0.347677387,6.405665592999999,0.39525732399999997,5.862840325,0.45862496399999997,6.724121185,0.35670425299999997,0.19607843100000005,0.564705882,social network,0.9746936967415412,1.2857288920522063
andrea-rosen,tim-shey,873,91,8.886707836,0.037114571,4,10,6.716279774,0.357667122,6.568974172999999,0.37562508299999997,5.833277654,0.46199892600000003,6.724121185,0.35670425299999997,0.12745098,0.588235294,social network,1.0026993482469075,1.2951876018142123
andrei-zmievski,suki-b,1880,335,8.736310647,0.10562219699999999,27,1,8.736310647,0.10562219699999999,6.2704404,0.426941044,6.2704404,0.426941044,6.4060798089999995,0.41144563100000003,0.26210350600000004,0.26210350600000004,social network,0.2567099734253831,1.037660900572304
andrei-zmievski,maya-baratz,1543,212,9.168580181,0.023323602000000002,6,2,8.277423468,0.17519945,6.280580561,0.42578822299999997,6.1943464089999996,0.435563851,6.4060798089999995,0.41144563100000003,0.188647746,0.330550918,social network,0.42581434046142536,1.0586182430504407
andrei-zmievski,micah-saul,918,181,8.690788991,0.11296793599999999,5,3,7.800107175,0.240684103,6.250730182000001,0.42917932799999997,6.092751375,0.44700013899999996,6.4060798089999995,0.41144563100000003,0.130217028,0.390651085,social network,0.5849718282705497,1.0864136238695408
andrei-zmievski,kara-murphy,292,21,8.065825773,0.204872269,3,4,7.717165779,0.25158448699999997,6.387290385,0.413601878,6.083389085,0.44804971600000004,6.4060798089999995,0.41144563100000003,0.07178631099999999,0.41068447399999997,social network,0.6114647186519765,1.0889645733047049
andrei-zmievski,ryan-sarver,622,118,8.542811908,0.136059795,2,5,7.581095515,0.269215322,6.255706754,0.42861450700000003,6.025773162,0.454493081,6.4060798089999995,0.41144563100000003,0.10517529199999999,0.420701169,social network,0.6543156658285185,1.1046248805592491
andrei-zmievski,ryan-king,1018,241,8.493104444,0.143588023,2,6,7.290673926,0.305911132,6.154842526,0.4400209470000001,5.917786577,0.466497537,6.4060798089999995,0.41144563100000003,0.19198664399999998,0.45742904799999995,social network,0.7435031725977909,1.1338011680089999
andrei-zmievski,timoni-grone,1274,194,9.11767334,0.035531662,2,7,7.229762372000001,0.313461344,6.281257136,0.42571127299999995,5.882692976,0.470378876,6.4060798089999995,0.41144563100000003,0.17863105199999998,0.477462437,social network,0.7618536214326698,1.1432345869289349
andrei-zmievski,dan-dofter,1307,174,9.183375691,0.019326632,2,8,7.1630946479999995,0.321671312,6.285910114,0.425181956,5.866787526,0.4721348420000001,6.4060798089999995,0.41144563100000003,0.170283806,0.49081803,social network,0.781807577390462,1.1475023828847024
andrei-zmievski,tyler-willis,675,157,8.429864664,0.153023969,1,9,6.942968737,0.348402614,6.254006885,0.428807459,5.830434491,0.476140853,6.4060798089999995,0.41144563100000003,0.110183639,0.502504174,social network,0.8467767980746891,1.1572388114627956
